0.08	0.31	-2.86	0.34	0.00
0.09	0.32	-2.86	0.04	0.00
0.09	0.32	-2.88	-0.26	0.00
0.10	0.31	-2.89	-0.56	0.00
0.11	0.32	-2.92	-0.88	0.00
0.11	0.31	-2.95	-1.18	0.00
0.12	0.32	-2.98	-1.35	0.00
0.13	0.31	-3.01	-1.51	0.00
0.13	0.32	-3.05	-1.66	0.00
0.14	0.31	-3.09	-1.95	0.00
0.14	0.32	-3.13	-1.99	0.00
0.15	0.32	-3.17	-2.00	0.00
0.16	0.31	-3.21	-1.99	0.00
0.16	0.32	-3.25	-1.87	0.00
0.17	0.32	-3.28	-1.98	0.00
0.18	0.32	-3.32	-1.73	0.00
0.18	0.32	-3.34	-1.69	0.00
0.19	0.31	-3.37	-1.42	0.00
0.19	0.32	-3.39	-1.26	0.00
0.20	0.31	-3.40	-1.10	0.00
0.20	0.32	-3.44	-0.69	0.00
0.20	0.09	-3.47	-1.70	0.00
0.20	0.02	-3.49	-1.46	0.00
0.20	-0.01	-3.51	-1.28	0.00
0.20	-0.00	-3.52	-0.98	0.00
0.20	-0.00	-3.53	-0.67	0.00
0.20	-0.00	-3.53	-0.23	0.00
0.20	-0.00	-3.52	-0.03	0.00
0.20	-0.00	-3.50	0.54	0.00
0.20	-0.00	-3.47	0.86	0.00
0.20	-0.00	-3.44	1.18	0.00
0.20	-0.00	-3.41	1.49	0.00
0.20	-0.00	-3.36	1.79	0.00
0.20	-0.00	-3.32	2.09	0.00
0.20	-0.00	-3.27	2.28	0.00
0.20	-0.00	-3.21	2.57	0.00
0.20	-0.00	-3.16	2.60	0.00
0.20	-0.00	-3.11	2.61	0.00
0.20	-0.00	-3.05	2.74	0.00
0.20	-0.00	-2.98	2.89	0.00
0.20	-0.00	-2.91	3.05	0.00
0.20	-0.00	-2.84	3.46	0.00
0.20	-0.00	-2.77	3.78	0.00
0.20	-0.00	-2.69	3.69	0.00
0.20	-0.00	-2.62	3.69	0.00
0.00	-0.00	-2.56	3.56	0.00
0.00	-8.73	-2.49	3.14	0.00
0.00	-1.18	-2.43	3.21	0.00
0.00	-0.16	-2.37	3.09	0.00
0.00	-0.02	-2.31	3.20	0.00
0.00	-0.00	-2.24	3.08	0.00
0.00	-0.00	-2.18	3.20	0.00
0.00	-0.00	-2.11	3.36	0.00
0.00	-0.00	-2.05	3.24	0.00
0.00	-0.00	-1.98	3.22	0.00
-0.00	-0.00	-1.91	3.36	0.00
0.00	-0.01	-1.84	3.37	0.00
0.00	0.01	-1.78	3.38	0.00
0.00	0.00	-1.71	3.37	0.00
0.00	0.00	-1.65	3.24	0.00
0.00	0.00	-1.59	3.23	0.00
0.00	0.00	-1.53	2.96	0.00
0.00	0.00	-1.48	2.79	0.00
0.00	0.00	-1.44	2.65	0.00
0.00	0.00	-1.40	2.21	0.00
0.00	0.00	-1.37	1.88	0.00
0.00	0.00	-1.34	1.58	0.00
0.00	0.00	-1.31	1.55	0.00
0.00	0.00	-1.29	1.26	0.00
0.00	0.00	-1.27	1.11	0.00
0.00	0.00	-1.26	0.94	0.00
0.00	0.00	-1.25	0.78	0.00
0.00	0.00	-1.24	0.51	0.00
0.00	0.00	-1.24	0.33	0.00
0.00	0.00	-1.23	0.31	0.00
0.00	0.00	-1.23	0.31	0.00
0.00	0.00	-1.22	0.17	0.00
0.00	0.00	-1.22	0.29	0.00
0.00	0.00	-1.21	0.17	0.00
0.00	0.00	-1.21	0.29	0.00
0.00	0.00	-1.20	0.30	0.00
0.00	0.00	-1.19	0.31	0.00
0.00	0.00	-1.18	0.57	0.00
0.00	0.00	-1.17	0.47	0.00
0.00	0.00	-1.15	0.59	0.00
0.00	0.00	-1.14	0.61	0.00
0.00	0.00	-1.12	0.74	0.00
0.00	0.00	-1.11	0.76	0.00
0.00	0.00	-1.09	0.90	0.00
0.00	0.00	-1.07	0.91	0.00
0.00	0.00	-1.04	1.06	0.00
0.00	0.00	-1.02	1.21	0.00
0.00	0.00	-0.99	1.23	0.00
0.00	0.00	-0.96	1.36	0.00
0.00	0.00	-0.93	1.38	0.00
0.00	0.00	-0.90	1.38	0.00
0.00	0.00	-0.88	1.51	0.00
0.00	0.00	-0.85	1.40	0.00
0.00	0.00	-0.82	1.52	0.00
0.00	0.00	-0.79	1.40	0.00
0.00	0.00	-0.76	1.38	0.00
0.00	0.00	-0.73	1.24	0.00
0.00	0.00	-0.71	1.50	0.00
0.00	0.00	-0.68	1.39	0.00
0.00	0.00	-0.65	1.52	0.00
0.00	0.00	-0.62	1.40	0.00
0.00	0.00	-0.59	1.39	0.00
0.00	0.00	-0.56	1.38	0.00
0.00	0.00	-0.53	1.50	0.00
0.00	0.00	-0.50	1.66	0.00
0.00	0.00	-0.46	1.56	0.00
0.00	0.00	-0.43	1.67	0.00
0.00	0.00	-0.40	1.69	0.00
0.00	0.00	-0.36	1.69	0.00
0.00	0.00	-0.33	1.69	0.00
0.00	0.00	-0.29	1.82	0.00
0.00	0.00	-0.26	1.71	0.00
0.00	0.00	-0.23	1.56	0.00
0.00	0.00	-0.20	1.40	0.00
0.00	0.00	-0.18	1.51	3.05
0.00	0.00	-0.06	1.27	5.14
0.00	0.00	-0.04	5.21	0.00
0.00	0.00	0.00	1.63	8.85
0.00	0.00	0.01	2.08	10.00
0.01	0.07	-0.01	0.45	2.42
0.02	0.21	-0.05	-0.70	-4.43
0.02	0.42	-0.08	-1.80	-10.00
0.03	0.40	-0.11	-1.70	-10.00
0.03	0.30	-0.11	-1.15	-8.30
0.03	0.08	-0.10	-0.43	-4.83
0.02	-0.12	-0.07	0.47	0.25
0.01	-0.28	-0.03	1.52	6.49
0.01	-0.33	0.01	1.93	9.66
0.01	-0.28	0.02	1.73	9.08
0.01	-0.13	0.02	0.89	5.02
0.01	0.08	0.00	0.12	0.99
0.02	0.23	-0.03	-0.91	-4.95
0.03	0.30	-0.06	-1.45	-8.47
0.03	0.28	-0.07	-1.40	-8.52
0.03	0.16	-0.07	-0.72	-5.31
0.02	-0.05	-0.05	0.04	-1.29
0.02	-0.17	-0.03	0.67	2.28
0.01	-0.25	-0.01	1.02	4.44
0.01	-0.27	0.00	1.06	4.88
0.01	-0.19	0.01	0.68	3.41
0.01	-0.09	0.01	0.36	1.97
0.01	-0.03	0.01	0.18	1.21
0.01	0.05	0.01	0.02	0.59
0.01	0.08	-0.00	-0.26	-1.09
0.01	0.11	-0.01	-0.43	-2.20
0.02	0.11	-0.02	-0.59	-3.33
0.02	0.07	-0.03	-0.33	-2.37
0.01	0.04	-0.03	-0.32	-2.39
0.01	-0.05	-0.02	-0.04	-0.91
0.01	-0.09	-0.02	0.13	-0.13
0.01	-0.12	-0.01	0.28	0.84
0.00	-0.15	-0.00	0.44	1.90
0.00	-0.17	0.00	0.33	1.29
-0.00	-0.15	0.00	0.17	0.46
-0.00	-0.10	0.00	0.03	-0.13
-0.00	-0.08	0.00	0.00	-0.25
-0.00	-0.05	0.00	0.00	-0.21
-0.01	-0.06	0.00	-0.00	-0.21
-0.01	-0.06	0.00	0.13	0.46
-0.01	-0.07	0.01	0.02	0.17
-0.01	-0.07	0.01	0.13	0.71
-0.01	-0.06	0.01	0.15	0.84
-0.01	-0.06	0.01	0.02	0.18
-0.01	-0.04	0.01	0.14	0.84
-0.01	-0.03	0.02	0.02	0.55
-0.01	-0.02	0.02	0.27	1.89
-0.01	-0.01	0.02	0.03	0.67
-0.01	0.01	0.02	0.14	1.28
-0.01	0.06	0.02	0.02	0.86
-0.01	0.07	0.01	-0.13	-0.21
-0.01	0.09	-0.00	-0.41	-1.93
-0.00	0.14	-0.02	-0.72	-3.99
-0.00	0.15	-0.03	-0.63	-3.82
-0.00	0.10	-0.03	-0.62	-3.87
-0.00	-0.01	-0.02	-0.08	-1.07
-0.01	-0.13	-0.01	0.25	0.62
-0.01	-0.18	0.01	0.70	3.42
-0.01	-0.20	0.02	0.76	3.94
-0.02	-0.16	0.03	0.76	4.34
-0.02	-0.09	0.03	0.37	2.53
-0.01	-0.01	0.03	0.05	1.04
-0.01	0.08	0.02	-0.12	0.12
-0.01	0.11	0.00	-0.41	-1.87
-0.01	0.13	-0.00	-0.59	-2.79
-0.01	0.12	-0.01	-0.48	-2.55
-0.01	0.07	-0.01	-0.33	-1.90
-0.01	0.02	-0.01	-0.04	-0.48
-0.01	-0.03	-0.01	-0.01	-0.45
-0.01	-0.06	-0.00	0.13	0.47
-0.01	-0.08	0.00	0.28	1.21
-0.01	-0.10	0.00	0.17	0.59
-0.01	-0.07	0.00	0.02	-0.15
-0.01	-0.06	0.00	0.00	-0.23
-0.02	-0.04	0.01	0.14	0.82
-0.02	-0.04	0.01	0.15	0.88
-0.02	-0.05	0.01	0.28	1.56
-0.02	-0.02	0.01	0.04	0.39
-0.02	-0.00	0.01	0.00	0.24
-0.02	0.03	0.01	-0.13	-0.37
-0.01	0.04	0.00	-0.16	-0.77
-0.01	0.05	0.00	-0.15	-0.73
-0.01	0.03	0.00	-0.15	-0.73
-0.01	0.02	0.00	-0.02	-0.11
-0.01	0.00	0.00	-0.00	-0.05
-0.01	-0.01	0.00	-0.01	-0.11
-0.01	-0.02	0.00	0.01	-0.06
-0.01	-0.02	0.00	0.00	-0.09
-0.02	-0.01	0.00	0.00	-0.10
-0.02	-0.02	0.00	-0.00	-0.09
-0.02	-0.03	0.00	-0.00	-0.12
-0.02	-0.02	0.00	0.00	-0.13
-0.02	-0.03	0.00	0.00	-0.13
-0.02	-0.03	0.01	0.13	0.80
-0.02	-0.03	0.01	0.15	0.91
-0.02	-0.04	0.01	0.15	0.91
-0.02	-0.02	0.01	0.02	0.28
-0.02	0.01	0.01	0.01	0.26
-0.02	0.02	0.01	-0.00	0.25
-0.02	0.03	0.01	0.01	0.34
-0.02	0.04	0.01	-0.00	0.32
-0.02	0.04	0.00	-0.14	-0.66
-0.01	0.05	-0.00	-0.15	-0.70
-0.01	0.07	-0.00	-0.28	-1.32
-0.01	0.03	-0.00	-0.17	-0.88
-0.01	0.03	-0.00	-0.02	-0.08
-0.01	0.01	-0.00	-0.00	-0.02
-0.01	-0.02	-0.00	0.00	-0.10
-0.01	-0.02	-0.00	-0.00	-0.10
-0.01	-0.03	0.00	0.13	0.54
-0.02	-0.02	0.00	0.15	0.66
-0.02	-0.04	0.00	0.15	0.66
-0.02	-0.01	0.00	0.02	0.03
-0.02	-0.02	0.00	0.00	-0.09
-0.02	0.01	0.01	0.03	0.38
-0.02	0.01	0.00	0.01	0.05
-0.02	0.01	0.00	-0.04	-0.22
-0.01	0.02	-0.00	-0.13	-0.67
-0.01	0.03	-0.01	-0.17	-1.14
-0.01	0.01	-0.01	-0.14	-1.06
-0.01	0.00	-0.00	-0.01	-0.13
-0.02	-0.03	-0.00	0.01	-0.06
-0.02	-0.05	0.00	0.11	0.33
-0.02	-0.05	0.00	0.15	0.56
-0.02	-0.05	0.01	0.17	0.95
-0.02	-0.05	0.01	0.30	1.65
-0.02	-0.03	0.01	0.16	1.00
-0.02	-0.01	0.01	-0.00	0.20
-0.02	0.01	0.01	0.00	0.21
-0.02	0.04	0.01	-0.01	0.28
-0.02	0.05	0.00	-0.21	-1.01
-0.01	0.05	-0.00	-0.19	-0.95
-0.01	0.08	-0.01	-0.33	-1.82
-0.01	0.04	-0.01	-0.26	-1.61
-0.01	0.02	-0.01	-0.23	-1.52
-0.02	-0.02	-0.01	-0.06	-0.76
-0.02	-0.07	-0.01	0.07	-0.22
-0.02	-0.09	0.00	0.22	0.82
-0.02	-0.10	0.01	0.37	1.87
-0.03	-0.14	0.02	0.41	2.22
-0.03	-0.11	0.02	0.27	1.60
-0.03	-0.06	0.02	0.16	1.18
-0.03	-0.02	0.02	0.02	0.56
-0.02	0.02	0.02	0.00	0.53
-0.02	0.05	0.01	-0.02	0.26
-0.02	0.07	0.01	-0.12	-0.21
-0.02	0.08	0.00	-0.30	-1.42
-0.02	0.09	-0.01	-0.30	-1.66
-0.02	0.11	-0.01	-0.43	-2.30
-0.02	0.05	-0.01	-0.19	-1.24
-0.02	0.02	-0.01	-0.02	-0.43
-0.02	-0.02	-0.01	-0.00	-0.37
-0.02	-0.06	-0.00	0.13	0.41
-0.02	-0.07	0.01	0.28	1.48
-0.02	-0.09	0.01	0.30	1.55
-0.02	-0.09	0.01	0.32	1.62
-0.02	-0.04	0.01	0.20	1.19
-0.02	-0.01	0.01	-0.00	0.21
-0.02	0.03	-0.00	-0.26	-1.35
-0.02	0.06	-0.01	-0.45	-2.56
-0.02	0.08	-0.02	-0.58	-3.50
-0.02	0.04	-0.02	-0.22	-1.71
-0.02	-0.01	-0.01	-0.16	-1.29
-0.03	-0.11	-0.00	0.25	0.88
-0.03	-0.14	0.01	0.44	2.10
-0.03	-0.22	0.03	0.85	4.58
-0.04	-0.19	0.04	0.65	3.94
-0.04	-0.15	0.04	0.49	3.22
-0.04	-0.02	0.04	0.20	2.06
-0.03	0.06	0.03	0.02	1.05
-0.03	0.14	0.01	-0.52	-2.17
-0.02	0.21	-0.02	-0.85	-4.55
-0.02	0.33	-0.04	-1.44	-7.90
-0.02	0.25	-0.05	-1.01	-6.17
-0.02	0.08	-0.03	-0.40	-2.86
-0.02	-0.14	-0.01	0.50	1.88
-0.03	-0.24	0.02	1.26	6.47
-0.03	-0.27	0.04	1.22	6.71
-0.03	-0.20	0.04	0.95	5.55
-0.03	-0.04	0.03	0.26	2.06
-0.03	0.07	0.01	-0.25	-0.92
-0.02	0.16	-0.01	-0.87	-4.55
-0.02	0.19	-0.01	-0.96	-4.91
-0.02	0.14	-0.02	-0.51	-2.99
-0.02	0.04	-0.01	-0.24	-1.54
-0.02	-0.04	-0.00	0.21	0.92
-0.03	-0.10	0.01	0.57	2.93
-0.03	-0.11	0.02	0.56	3.12
-0.03	-0.08	0.02	0.43	2.56
-0.03	-0.02	0.02	0.04	0.63
-0.03	0.05	0.01	-0.05	0.10
-0.02	0.07	-0.00	-0.44	-2.20
-0.02	0.10	-0.02	-0.49	-2.95
-0.02	0.15	-0.02	-0.62	-3.48
-0.02	0.07	-0.02	-0.24	-1.73
-0.02	0.01	-0.02	-0.17	-1.51
-0.02	-0.11	-0.00	0.25	0.90
-0.03	-0.13	0.01	0.56	2.78
-0.03	-0.15	0.02	0.74	3.94
-0.03	-0.12	0.02	0.50	2.82
-0.03	-0.06	0.02	0.20	1.38
-0.03	0.03	0.01	0.03	0.44
-0.03	0.07	0.00	-0.40	-2.00
-0.02	0.10	-0.01	-0.58	-3.17
-0.02	0.09	-0.01	-0.60	-3.30
-0.02	0.05	-0.01	-0.21	-1.38
-0.03	-0.04	-0.01	-0.03	-0.68
-0.03	-0.07	0.00	0.26	1.06
-0.03	-0.11	0.01	0.43	2.11
-0.03	-0.11	0.02	0.45	2.51
-0.03	-0.08	0.02	0.33	2.00
-0.03	-0.03	0.02	0.04	0.59
-0.03	0.01	0.01	0.01	0.28
-0.03	0.04	0.01	-0.13	-0.36
-0.03	0.06	-0.00	-0.29	-1.46
-0.03	0.08	-0.01	-0.43	-2.43
-0.03	0.09	-0.02	-0.46	-2.84
-0.03	0.05	-0.02	-0.32	-2.27
-0.03	-0.02	-0.01	-0.04	-0.69
-0.03	-0.11	0.00	0.25	0.85
-0.03	-0.14	0.01	0.57	2.78
-0.04	-0.14	0.03	0.61	3.55
-0.04	-0.12	0.03	0.61	3.60
-0.04	-0.06	0.03	0.22	1.74
-0.04	0.03	0.02	0.03	0.71
-0.03	0.08	0.01	-0.39	-1.66
-0.03	0.12	-0.00	-0.58	-2.83
-0.03	0.12	-0.01	-0.73	-3.92
-0.03	0.08	-0.01	-0.37	-2.14
-0.03	0.02	-0.01	-0.05	-0.62
-0.03	-0.06	-0.00	0.12	0.33
-0.03	-0.09	0.01	0.41	2.06
-0.04	-0.10	0.01	0.46	2.30
-0.04	-0.09	0.02	0.33	1.96
-0.04	-0.04	0.02	0.17	1.26
-0.04	0.00	0.01	0.02	0.30
-0.03	0.03	0.00	-0.13	-0.69
-0.03	0.06	-0.00	-0.41	-2.10
-0.03	0.06	-0.00	-0.32	-1.68
-0.03	0.04	-0.00	-0.18	-0.98
-0.03	0.01	-0.00	-0.02	-0.23
-0.03	-0.02	-0.00	-0.00	-0.17
-0.03	-0.05	0.00	0.14	0.46
-0.04	-0.06	0.00	0.15	0.50
-0.04	-0.07	0.01	0.15	0.72
-0.04	-0.04	0.01	0.15	0.80
-0.04	-0.04	0.01	0.02	0.15
-0.04	-0.02	0.01	0.00	0.09
-0.04	-0.00	0.01	-0.00	0.11
-0.04	-0.01	0.00	0.00	-0.14
-0.04	-0.00	0.00	-0.13	-0.82
-0.04	-0.00	-0.00	-0.15	-0.92
-0.04	0.01	-0.00	-0.15	-0.93
-0.04	-0.01	-0.00	-0.15	-0.95
-0.04	-0.04	-0.00	-0.02	-0.42
-0.04	-0.06	0.00	-0.00	-0.35
-0.04	-0.08	0.00	0.27	1.01
-0.05	-0.09	0.01	0.16	0.72
-0.05	-0.14	0.01	0.42	1.91
-0.05	-0.09	0.02	0.06	0.46
-0.05	-0.10	0.02	0.14	0.81
-0.05	-0.04	0.01	0.02	0.11
-0.05	-0.01	0.01	-0.13	-0.59
-0.05	0.01	0.00	-0.28	-1.64
-0.05	0.02	-0.00	-0.31	-1.77
-0.05	0.01	-0.01	-0.31	-2.08
-0.05	-0.02	-0.01	-0.17	-1.49
-0.06	-0.08	-0.00	-0.02	-0.59
-0.06	-0.12	0.01	0.26	1.06
-0.07	-0.20	0.03	0.57	3.02
-0.07	-0.27	0.03	0.74	3.73
-0.07	-0.15	0.04	0.36	2.40
-0.07	-0.05	0.03	0.18	1.46
-0.07	0.02	0.02	-0.11	-0.18
-0.06	0.06	0.00	-0.54	-2.92
-0.06	0.09	-0.00	-0.74	-3.92
-0.06	0.07	-0.01	-0.49	-2.96
-0.07	0.00	-0.01	-0.20	-1.62
-0.07	-0.07	0.00	-0.03	-0.64
-0.07	-0.13	0.01	0.40	1.76
-0.07	-0.16	0.02	0.45	2.19
-0.08	-0.16	0.03	0.59	3.23
-0.08	-0.12	0.03	0.35	2.13
-0.08	-0.07	0.03	0.05	0.65
-0.08	-0.02	0.02	-0.12	-0.39
-0.08	0.03	0.01	-0.28	-1.38
-0.08	0.03	0.01	-0.44	-2.24
-0.08	0.02	0.00	-0.32	-1.96
-0.08	-0.01	0.00	-0.18	-1.32
-0.08	-0.05	0.00	-0.03	-0.64
-0.08	-0.09	0.01	0.13	0.38
-0.08	-0.12	0.02	0.29	1.44
-0.09	-0.13	0.02	0.30	1.48
-0.09	-0.10	0.03	0.30	1.81
-0.09	-0.07	0.03	0.18	1.30
-0.09	-0.04	0.03	0.02	0.53
-0.09	-0.01	0.02	-0.00	0.23
-0.09	0.02	0.02	-0.14	-0.43
-0.09	0.02	0.01	-0.28	-1.46
-0.09	0.02	0.01	-0.30	-1.56
-0.09	0.01	0.01	-0.17	-0.94
-0.09	-0.02	0.01	-0.02	-0.24
-0.09	-0.05	0.01	0.00	-0.19
-0.09	-0.07	0.01	0.13	0.42
-0.09	-0.08	0.02	0.15	0.77
-0.10	-0.07	0.02	0.29	1.55
-0.10	-0.06	0.02	0.04	0.27
-0.10	-0.04	0.02	0.01	0.16
-0.10	-0.02	0.02	-0.00	0.13
-0.10	-0.01	0.02	0.00	0.16
-0.10	-0.01	0.02	-0.13	-0.49
-0.10	-0.01	0.01	-0.14	-0.82
-0.10	-0.00	0.01	-0.02	-0.20
-0.10	-0.03	0.01	-0.01	-0.18
-0.10	-0.03	0.01	-0.00	-0.16
-0.10	-0.04	0.01	0.00	-0.17
-0.10	-0.04	0.02	-0.00	0.06
-0.10	-0.05	0.02	0.13	0.73
-0.10	-0.04	0.02	0.15	0.86
-0.10	-0.04	0.02	0.02	0.21
-0.10	-0.02	0.02	0.00	0.14
-0.10	-0.01	0.02	0.01	0.20
-0.10	-0.01	0.02	-0.01	0.14
-0.10	-0.00	0.02	-0.13	-0.48
-0.10	-0.00	0.02	-0.01	0.12
-0.10	-0.00	0.02	-0.00	0.18
-0.10	-0.01	0.02	0.00	0.19
-0.10	-0.00	0.02	-0.00	0.18
-0.10	-0.00	0.02	0.00	0.18
-0.10	0.01	0.02	0.00	0.21
-0.10	0.00	0.02	-0.00	0.21
-0.10	0.01	0.01	-0.01	-0.08
-0.10	0.02	0.01	-0.13	-0.70
-0.10	0.02	0.01	-0.01	-0.09
-0.10	0.01	0.01	0.01	-0.01
-0.10	0.00	0.01	-0.01	-0.10
-0.10	0.00	0.01	0.00	-0.09
-0.10	0.00	0.01	-0.05	-0.33
-0.10	0.00	0.02	0.02	0.29
-0.10	-0.01	0.02	0.12	0.80
-0.10	-0.01	0.02	0.03	0.36
-0.10	0.01	0.02	0.15	1.01
-0.10	0.01	0.02	0.03	0.43
-0.10	0.03	0.02	0.00	0.32
-0.10	0.04	0.02	-0.00	0.31
-0.10	0.06	0.01	-0.14	-0.62
-0.10	0.06	0.01	-0.15	-0.66
-0.10	0.06	0.01	-0.28	-1.36
-0.10	0.04	0.01	-0.04	-0.16
-0.10	0.03	0.01	-0.01	-0.03
-0.10	0.00	0.01	0.01	0.04
-0.10	0.01	0.01	-0.00	-0.00
-0.10	0.00	0.01	-0.00	-0.03
-0.10	0.01	0.01	0.13	0.65
-0.09	0.00	0.01	0.02	0.08
-0.09	0.01	0.01	0.00	-0.00
-0.09	0.02	0.01	-0.00	-0.01
-0.09	0.02	0.01	-0.00	-0.01
-0.09	0.02	0.01	0.00	-0.01
-0.09	0.02	0.01	0.00	-0.01
-0.09	0.02	0.01	-0.00	-0.01
-0.09	0.02	0.01	-0.01	-0.02
-0.09	0.02	0.01	-0.00	-0.00
-0.09	0.01	0.01	0.00	0.01
-0.09	0.02	0.01	-0.00	0.00
-0.09	0.02	0.01	0.00	0.00
-0.09	0.02	0.01	0.01	0.06
-0.09	0.02	0.01	0.00	0.04
-0.09	0.02	0.01	-0.00	0.04
-0.09	0.02	0.01	0.00	0.03
-0.09	0.02	0.01	0.00	0.03
-0.09	0.02	0.01	-0.00	0.03
-0.09	0.02	0.01	0.00	0.03
-0.09	0.02	0.01	-0.00	0.03
-0.09	0.03	0.01	0.00	0.04
-0.09	0.02	0.01	-0.01	0.01
-0.09	0.03	0.01	0.01	0.10
-0.09	0.02	0.01	-0.00	0.07
-0.08	0.03	0.01	-0.00	0.06
-0.08	0.02	0.01	-0.00	0.07
-0.08	0.03	0.01	-0.01	0.03
-0.08	0.03	0.01	0.00	0.06
-0.08	0.04	0.01	-0.00	0.09
-0.08	0.03	0.01	-0.00	0.10
-0.08	0.03	0.01	-0.00	0.10
-0.08	0.04	0.01	-0.00	0.10
-0.08	0.04	0.01	0.00	0.10
-0.08	0.04	0.01	0.01	0.16
-0.08	0.04	0.01	0.00	0.14
-0.08	0.05	0.01	0.01	0.20
-0.08	0.05	0.01	-0.00	0.18
-0.07	0.05	0.01	-0.01	0.14
-0.07	0.05	0.01	-0.00	0.16
-0.07	0.06	0.01	-0.00	0.19
-0.07	0.06	0.01	0.00	0.20
-0.07	0.07	0.01	-0.00	0.23
-0.07	0.07	0.01	-0.00	0.24
-0.07	0.07	0.01	-0.00	0.24
-0.06	0.08	0.01	0.01	0.33
-0.06	0.09	0.01	0.00	0.32
-0.06	0.09	0.01	-0.00	0.33
-0.06	0.10	0.01	0.00	0.36
-0.06	0.10	0.01	-0.14	-0.34
-0.05	0.11	0.00	-0.02	0.02
-0.05	0.12	0.00	-0.14	-0.55
-0.05	0.10	0.01	-0.02	0.30
-0.05	0.11	0.01	0.01	0.49
-0.05	0.10	0.00	0.00	0.18
-0.04	0.11	0.00	-0.00	0.17
-0.04	0.11	0.00	-0.13	-0.48
-0.04	0.12	0.00	-0.02	0.10
-0.04	0.12	-0.00	-0.01	0.17
-0.03	0.11	-0.00	-0.13	-0.45
-0.03	0.12	-0.00	-0.02	0.13
-0.03	0.11	-0.00	-0.01	0.17
-0.03	0.11	-0.00	0.00	0.23
-0.03	0.11	-0.00	0.00	0.23
-0.02	0.11	-0.00	-0.00	0.24
-0.02	0.13	-0.00	-0.00	0.31
-0.02	0.12	-0.00	-0.13	-0.37
-0.02	0.13	-0.01	-0.02	-0.06
-0.01	0.13	-0.01	-0.13	-0.61
-0.01	0.13	-0.01	-0.15	-0.71
-0.01	0.12	-0.01	-0.03	-0.12
-0.01	0.10	-0.01	-0.00	-0.00
-0.01	0.10	-0.01	-0.00	-0.00
-0.00	0.09	-0.01	-0.01	-0.04
-0.00	0.09	-0.01	-0.00	-0.02
0.00	0.10	-0.01	0.01	0.06
0.00	0.09	-0.01	0.00	0.04
0.00	0.10	-0.01	-0.13	-0.64
0.01	0.09	-0.01	-0.02	-0.10
0.01	0.09	-0.01	-0.00	0.00
0.01	0.08	-0.01	0.00	0.01
0.01	0.08	-0.01	0.00	0.01
0.01	0.08	-0.02	0.00	-0.25
